Date,Value
2015-09-24,46951.0
2015-09-25,46908.0
2015-09-28,46886.0
2015-09-29,46886.0
2015-09-30,46886.0
2015-10-01,46886.0
2015-10-02,46886.0
2015-10-05,46886.0
2015-10-06,46824.0
2015-10-07,46945.0
2015-10-08,46903.0
2015-10-09,46861.0
2015-10-12,46819.0
2015-10-13,46678.0
2015-10-14,46613.0
2015-10-15,46953.0
2015-10-16,46910.0
2015-10-19,46867.0
2015-10-20,48407.0
2015-10-21,48342.0
2015-10-22,49289.0
2015-10-23,50023.0
2015-10-26,50041.0
2015-10-27,50061.0
2015-10-28,50041.0
2015-10-29,50041.0
2015-10-30,50041.0
2015-11-02,50041.0
2015-11-03,50041.0
2015-11-04,50159.0
2015-11-05,50159.0
2015-11-06,50159.0
2015-11-09,50159.0
2015-11-10,50198.0
2015-11-11,50198.0
2015-11-12,50198.0
2015-11-13,50173.0
2015-11-16,50173.0
2015-11-17,50110.0
2015-11-18,50045.0
2015-11-19,50045.0
2015-11-20,49981.0
2015-11-23,49947.0
2015-11-24,49937.0
2015-11-25,49937.0
2015-11-27,49937.0
2015-11-30,49937.0
2015-12-01,49937.0
2015-12-02,49478.0
2015-12-03,49458.0
2015-12-04,48960.0
2015-12-07,48920.0
2015-12-08,48880.0
2015-12-09,48759.0
2015-12-10,48575.0
2015-12-11,48535.0
2015-12-14,47916.0
2015-12-15,47319.0
2015-12-16,46995.0
2015-12-17,46877.0
2015-12-18,46797.0
2015-12-21,46565.0
2015-12-22,46505.0
2015-12-23,46425.0
2015-12-24,46161.0
2015-12-28,46161.0
2015-12-29,45512.0
2015-12-30,45321.0
2015-12-31,45321.0
2016-01-04,45118.0
2016-01-05,44931.0
2016-01-06,44786.0
2016-01-07,44705.0
2016-01-08,44584.0
2016-01-11,44564.0
2016-01-12,44544.0
2016-01-13,44504.0
2016-01-14,44404.0
2016-01-15,44263.0
2016-01-19,43989.0
2016-01-20,43678.0
2016-01-21,43515.0
2016-01-22,43241.0
2016-01-25,43185.0
2016-01-26,43023.0
2016-01-27,42942.0
2016-01-28,42942.0
2016-01-29,42902.0
2016-02-01,42902.0
2016-02-02,42838.0
2016-02-03,42730.0
2016-02-04,42644.0
2016-02-05,42499.0
2016-02-08,42171.0
2016-02-09,41925.0
2016-02-10,41658.0
2016-02-11,41410.0
2016-02-12,41163.0
2016-02-15,41163.0
2016-02-16,40917.0
2016-02-17,40917.0
2016-02-18,40896.0
2016-02-19,40586.0
2016-02-22,40523.0
2016-02-23,40437.0
2016-02-24,40417.0
2016-02-25,40138.0
2016-02-26,39865.0
2016-02-29,39365.0
2016-03-01,38865.0
2016-03-02,37847.0
2016-03-03,36860.0
2016-03-04,36656.0
2016-03-07,36488.0
2016-03-08,36342.0
2016-03-09,36303.0
2016-03-10,36203.0
2016-03-11,36123.0
2016-03-14,36123.0
2016-03-15,36082.0
2016-03-16,34851.0
2016-03-17,35819.0
2016-03-18,35739.0
2016-03-21,35739.0
2016-03-22,35699.0
2016-03-23,35594.0
2016-03-24,35553.0
2016-03-28,35553.0
2016-03-29,35553.0
2016-03-30,35538.0
2016-03-31,35538.0
2016-04-01,35538.0
2016-04-04,35538.0
2016-04-05,35477.0
2016-04-06,35333.0
2016-04-07,35188.0
2016-04-08,35065.0
2016-04-11,34939.0
2016-04-12,34754.0
2016-04-13,34672.0
2016-04-14,34612.0
2016-04-15,34472.0
2016-04-18,34390.0
2016-04-19,34250.0
2016-04-20,34090.0
2016-04-21,33969.0
2016-04-22,33888.0
2016-04-25,33791.0
2016-04-26,33732.0
2016-04-27,33732.0
2016-04-28,39211.0
2016-04-29,39191.0
2016-05-02,39191.0
2016-05-03,39110.0
2016-05-04,39010.0
2016-05-05,38889.0
2016-05-06,38769.0
2016-05-09,38769.0
2016-05-10,38670.0
2016-05-11,38308.0
2016-05-12,38207.0
2016-05-13,38127.0
2016-05-16,38107.0
2016-05-17,38067.0
2016-05-18,37907.0
2016-05-19,37846.0
2016-05-20,37766.0
2016-05-23,37727.0
2016-05-24,37627.0
2016-05-25,37507.0
2016-05-26,37367.0
2016-05-27,37248.0
2016-05-31,37248.0
2016-06-01,37127.0
2016-06-02,36905.0
2016-06-03,36609.0
2016-06-06,36467.0
2016-06-07,36306.0
2016-06-08,36045.0
2016-06-09,35762.0
2016-06-10,35541.0
2016-06-13,35450.0
2016-06-14,35169.0
2016-06-15,34864.0
2016-06-16,34643.0
2016-06-17,34294.0
2016-06-20,34153.0
2016-06-21,33671.0
2016-06-22,33471.0
2016-06-23,33216.0
2016-06-24,33038.0
2016-06-27,32978.0
2016-06-28,32796.0
2016-06-29,32546.0
2016-06-30,32052.0
2016-07-01,31680.0
2016-07-04,31680.0
2016-07-05,31490.0
2016-07-06,30961.0
2016-07-07,30419.0
2016-07-08,29899.0
2016-07-11,29477.0
2016-07-12,28820.0
2016-07-13,28400.0
2016-07-14,28060.0
2016-07-15,27450.0
2016-07-18,27027.0
2016-07-19,26568.0
2016-07-20,26131.0
2016-07-21,25810.0
2016-07-22,25434.0
2016-07-25,25234.0
2016-07-26,24715.0
2016-07-27,24215.0
2016-07-28,23694.0
2016-07-29,23307.0
2016-08-01,23186.0
2016-08-02,22810.0
2016-08-03,22568.0
2016-08-04,22468.0
2016-08-05,22288.0
2016-08-08,22147.0
2016-08-09,21887.0
2016-08-10,21546.0
2016-08-11,21226.0
2016-08-12,20905.0
2016-08-15,20644.0
2016-08-16,20483.0
2016-08-17,20281.0
2016-08-18,20141.0
2016-08-19,20021.0
2016-08-22,19981.0
2016-08-23,19880.0
2016-08-24,19741.0
2016-08-25,19581.0
2016-08-26,19461.0
2016-08-29,19381.0
2016-08-30,19181.0
2016-08-31,18941.0
2016-09-01,18636.0
2016-09-02,18376.0
2016-09-05,18376.0
2016-09-06,18376.0
2016-09-07,18296.0
2016-09-08,18106.0
2016-09-09,17678.0
2016-09-12,17557.0
2016-09-13,17359.0
2016-09-14,16783.0
2016-09-15,16543.0
2016-09-16,16300.0
2016-09-19,16119.0
2016-09-20,15979.0
2016-09-21,15840.0
2016-09-22,15740.0
2016-09-23,15601.0
2016-09-26,15501.0
2016-09-27,15383.0
2016-09-28,15206.0
2016-09-29,15126.0
2016-09-30,15086.0
2016-10-03,15066.0
2016-10-04,14899.0
2016-10-05,14778.0
2016-10-06,14676.0
2016-10-07,14580.0
2016-10-10,14520.0
2016-10-11,14401.0
2016-10-12,14161.0
2016-10-13,13912.0
2016-10-14,13712.0
2016-10-17,13591.0
2016-10-18,13433.0
2016-10-19,13293.0
2016-10-20,13052.0
2016-10-21,12869.0
2016-10-24,12769.0
2016-10-25,12469.0
2016-10-26,12397.0
2016-10-27,12177.0
2016-10-28,12016.0
2016-10-31,11976.0
2016-11-01,11976.0
2016-11-02,11868.0
2016-11-03,11807.0
2016-11-04,11746.0
2016-11-07,11626.0
2016-11-08,11465.0
2016-11-09,11259.0
2016-11-10,10943.0
2016-11-11,10642.0
2016-11-14,11046.0
2016-11-15,11726.0
2016-11-16,11775.0
2016-11-17,12309.0
2016-11-18,13181.0
2016-11-21,13698.0
2016-11-22,14437.0
2016-11-23,14814.0
2016-11-24,14814.0
2016-11-25,15401.0
2016-11-28,15856.0
2016-11-29,16076.0
2016-11-30,15980.0
2016-12-01,15960.0
2016-12-02,15940.0
2016-12-05,16130.0
2016-12-06,16125.0
2016-12-07,16048.0
2016-12-08,15987.0
2016-12-09,15967.0
2016-12-12,16051.0
2016-12-13,16088.0
2016-12-14,16069.0
2016-12-15,15888.0
2016-12-16,16105.0
2016-12-19,16086.0
2016-12-20,16086.0
2016-12-21,16747.0
2016-12-22,18699.0
2016-12-23,19699.0
2016-12-26,19699.0
2016-12-27,20270.0
2016-12-28,21022.0
2016-12-29,21304.0
2016-12-30,22332.0
2017-01-02,22332.0
2017-01-03,22891.0
2017-01-04,22891.0
2017-01-05,22891.0
2017-01-06,23097.0
2017-01-09,23193.0
2017-01-10,23273.0
2017-01-11,23252.0
2017-01-12,23208.0
2017-01-13,23188.0
2017-01-16,23188.0
2017-01-17,23012.0
2017-01-18,22880.0
2017-01-19,22778.0
2017-01-20,22758.0
2017-01-23,22738.0
2017-01-24,22617.0
2017-01-25,22495.0
2017-01-26,22434.0
2017-01-27,22371.0
2017-01-30,22351.0
2017-01-31,22310.0
2017-02-01,22290.0
2017-02-02,22285.0
2017-02-03,22228.0
2017-02-06,22209.0
2017-02-07,22188.0
2017-02-08,22089.0
2017-02-09,22047.0
2017-02-10,22007.0
2017-02-13,22007.0
2017-02-14,21919.0
2017-02-15,21840.0
2017-02-16,22309.0
2017-02-17,22232.0
2017-02-20,22232.0
2017-02-21,22174.0
2017-02-22,22041.0
2017-02-23,22021.0
2017-02-24,22006.0
2017-02-27,21907.0
2017-02-28,21888.0
2017-03-01,21851.0
2017-03-02,22656.0
2017-03-03,23928.0
2017-03-06,23908.0
2017-03-07,23868.0
2017-03-08,23808.0
2017-03-09,25060.0
2017-03-10,24979.0
2017-03-13,24979.0
2017-03-14,24939.0
2017-03-15,24878.0
2017-03-16,30574.0
2017-03-17,30513.0
2017-03-20,30472.0
2017-03-21,30332.0
2017-03-22,30192.0
2017-03-23,31994.0
2017-03-24,31874.0
2017-03-27,31854.0
2017-03-28,31755.0
2017-03-29,32220.0
2017-03-30,31998.0
2017-03-31,31897.0
2017-04-03,31837.0
2017-04-04,33174.0
2017-04-05,33073.0
2017-04-06,32913.0
2017-04-07,32774.0
2017-04-10,32692.0
2017-04-11,32511.0
2017-04-12,32131.0
2017-04-13,31809.0
2017-04-14,31809.0
2017-04-17,31627.0
2017-04-18,36352.0
2017-04-19,35986.0
2017-04-20,35404.0
2017-04-21,37483.0
2017-04-24,37267.0
2017-04-25,37045.0
2017-04-26,37851.0
2017-04-27,37585.0
2017-04-28,37424.0
2017-05-01,37304.0
2017-05-02,37141.0
2017-05-03,37030.0
2017-05-04,36871.0
2017-05-05,36630.0
2017-05-08,36368.0
2017-05-09,36007.0
2017-05-10,35716.0
2017-05-11,35460.0
2017-05-12,35063.0
2017-05-15,34865.0
2017-05-16,34655.0
2017-05-17,38482.0
2017-05-18,38279.0
2017-05-19,40320.0
2017-05-22,40034.0
2017-05-23,39672.0
2017-05-24,39386.0
2017-05-25,39061.0
2017-05-26,38859.0
2017-05-29,38859.0
2017-05-30,38859.0
2017-05-31,38679.0
2017-06-01,38422.0
2017-06-02,38361.0
2017-06-05,38221.0
2017-06-06,39957.0
2017-06-07,39641.0
2017-06-08,39341.0
2017-06-09,39105.0
2017-06-12,38984.0
2017-06-13,38725.0
2017-06-14,38482.0
2017-06-15,38261.0
2017-06-16,37983.0
2017-06-19,37900.0
2017-06-20,37679.0
2017-06-21,37538.0
2017-06-22,37339.0
2017-06-23,37141.0
2017-06-26,37082.0
2017-06-27,36882.0
2017-06-28,36722.0
2017-06-29,36503.0
2017-06-30,36359.0
2017-07-03,36676.0
2017-07-04,36676.0
2017-07-05,36676.0
2017-07-06,36636.0
2017-07-07,36578.0
2017-07-10,36517.0
2017-07-11,36395.0
2017-07-12,36252.0
2017-07-13,36089.0
2017-07-14,35848.0
2017-07-17,35688.0
2017-07-18,35488.0
2017-07-19,35306.0
2017-07-20,35099.0
2017-07-21,34958.0
2017-07-24,34920.0
2017-07-25,34765.0
2017-07-26,34636.0
2017-07-27,34449.0
2017-07-28,34480.0
2017-07-31,34382.0
2017-08-01,34280.0
2017-08-02,34219.0
2017-08-03,34094.0
2017-08-04,34012.0
2017-08-07,33991.0
2017-08-08,33772.0
2017-08-09,33537.0
2017-08-10,33358.0
2017-08-11,33160.0
2017-08-14,33106.0
2017-08-15,33035.0
2017-08-16,32894.0
2017-08-17,32772.0
2017-08-18,32548.0
2017-08-21,32632.0
2017-08-22,32307.0
2017-08-23,32062.0
2017-08-24,31900.0
2017-08-25,31758.0
2017-08-28,31690.0
2017-08-29,31736.0
2017-08-30,32253.0
2017-08-31,32193.0
2017-09-01,32389.0
2017-09-04,32389.0
2017-09-05,32800.0
2017-09-06,33170.0
2017-09-07,33211.0
2017-09-08,33156.0
2017-09-11,33077.0
2017-09-12,32872.0
2017-09-13,32574.0
2017-09-14,32330.0
2017-09-15,32090.0
2017-09-18,31971.0
2017-09-19,31772.0
2017-09-20,31555.0
2017-09-21,31357.0
2017-09-22,31119.0
2017-09-25,31062.0
2017-09-26,30847.0
2017-09-27,30703.0
2017-09-28,30657.0
2017-09-29,30331.0
2017-10-02,30331.0
2017-10-03,30150.0
2017-10-04,30030.0
2017-10-05,29888.0
2017-10-06,29688.0
2017-10-09,29627.0
2017-10-10,29507.0
2017-10-11,29305.0
2017-10-12,29106.0
2017-10-13,28903.0
2017-10-16,28784.0
2017-10-17,28662.0
2017-10-18,28541.0
2017-10-19,28442.0
2017-10-20,28263.0
2017-10-23,28124.0
2017-10-24,28084.0
2017-10-25,27878.0
2017-10-26,27571.0
2017-10-27,27241.0
2017-10-30,26974.0
2017-10-31,26707.0
2017-11-01,26439.0
2017-11-02,26134.0
2017-11-03,25728.0
2017-11-06,25390.0
2017-11-07,25084.0
2017-11-08,24819.0
2017-11-09,24572.0
2017-11-10,24183.0
2017-11-13,33329.0
2017-11-14,43927.0
2017-11-15,48038.0
2017-11-16,47489.0
2017-11-17,46899.0
2017-11-20,46531.0
2017-11-21,46082.0
2017-11-22,45571.0
2017-11-23,45571.0
2017-11-24,45242.0
2017-11-27,45242.0
2017-11-28,44872.0
2017-11-29,44481.0
2017-11-30,44123.0
2017-12-01,43758.0
2017-12-04,43354.0
2017-12-05,42890.0
2017-12-06,42425.0
2017-12-07,41920.0
2017-12-08,41402.0
2017-12-11,40981.0
2017-12-12,40663.0
2017-12-13,40380.0
2017-12-14,41203.0
2017-12-15,41020.0
2017-12-18,40942.0
2017-12-19,40719.0
2017-12-20,40498.0
2017-12-21,40218.0
2017-12-22,39956.0
2017-12-26,39635.0
2017-12-27,43377.0
2017-12-28,43052.0
2017-12-29,42740.0
2018-01-01,42740.0
2018-01-02,42632.0
2018-01-03,42592.0
2018-01-04,42532.0
2018-01-05,51938.0
2018-01-08,51878.0
2018-01-09,51818.0
2018-01-10,51757.0
2018-01-11,51737.0
2018-01-12,51577.0
2018-01-15,51577.0
2018-01-16,51557.0
2018-01-17,51420.0
2018-01-18,51280.0
2018-01-19,51200.0
2018-01-22,51159.0
2018-01-23,51038.0
2018-01-24,50958.0
2018-01-25,50918.0
2018-01-26,50775.0
2018-01-29,50755.0
2018-01-30,50755.0
2018-01-31,50755.0
2018-02-01,50755.0
2018-02-02,50755.0
2018-02-05,50755.0
2018-02-06,50693.0
2018-02-07,50652.0
2018-02-08,53638.0
2018-02-09,53638.0
2018-02-12,53618.0
2018-02-13,67708.0
2018-02-14,67708.0
2018-02-15,67347.0
2018-02-16,66294.0
2018-02-19,66294.0
2018-02-20,66009.0
2018-02-21,65827.0
2018-02-22,65747.0
2018-02-23,65706.0
2018-02-26,65487.0
2018-02-27,65386.0
2018-02-28,65327.0
2018-03-01,65287.0
2018-03-02,64832.0
2018-03-05,64609.0
2018-03-06,64468.0
2018-03-07,64205.0
2018-03-08,63817.0
2018-03-09,63431.0
2018-03-12,58614.0
2018-03-13,58430.0
2018-03-14,58248.0
2018-03-15,57844.0
2018-03-16,57456.0
2018-03-19,57044.0
2018-03-20,56719.0
2018-03-21,56392.0
2018-03-22,56126.0
2018-03-23,55836.0
2018-03-26,55550.0
2018-03-27,55429.0
2018-03-28,55409.0
2018-03-29,55347.0
2018-04-02,55266.0
2018-04-03,55103.0
2018-04-04,54533.0
2018-04-05,54310.0
2018-04-06,53989.0
2018-04-09,53731.0
2018-04-10,53637.0
2018-04-11,11168.0
2018-04-12,11329.0
2018-04-13,11309.0
2018-04-16,11249.0
2018-04-17,11149.0
2018-04-18,11069.0
2018-04-19,11029.0
2018-04-20,10989.0
2018-04-23,10969.0
2018-04-24,10910.0
2018-04-25,10890.0
2018-04-26,10849.0
2018-04-27,10830.0
2018-04-30,10830.0
2018-05-01,10788.0
2018-05-02,10788.0
2018-05-03,10768.0
2018-05-04,10748.0
2018-05-07,10688.0
2018-05-08,10648.0
2018-05-09,10609.0
2018-05-10,10569.0
2018-05-11,10549.0
2018-05-14,10549.0
2018-05-15,10509.0
2018-05-16,10489.0
2018-05-17,10448.0
2018-05-18,10428.0
2018-05-21,10408.0
2018-05-22,10188.0
2018-05-23,10146.0
2018-05-24,10015.0
2018-05-25,9933.0
2018-05-28,9933.0
2018-05-29,9933.0
2018-05-30,9769.0
2018-05-31,9665.0
2018-06-01,9603.0
2018-06-04,9583.0
2018-06-05,9503.0
2018-06-06,9463.0
2018-06-07,9463.0
2018-06-08,9463.0
2018-06-11,9423.0
2018-06-12,9383.0
2018-06-13,9383.0
2018-06-14,9343.0
2018-06-15,9343.0
2018-06-18,9303.0
2018-06-19,9303.0
2018-06-20,9262.0
2018-06-21,9241.0
2018-06-22,9221.0
2018-06-25,9201.0
2018-06-26,9201.0
2018-06-27,9201.0
2018-06-28,9181.0
2018-06-29,9161.0
2018-07-02,9161.0
2018-07-03,9161.0
2018-07-04,9161.0
2018-07-05,9161.0
2018-07-06,9161.0
2018-07-09,9161.0
2018-07-10,9161.0
2018-07-11,9161.0
2018-07-12,9161.0
2018-07-13,9161.0
2018-07-16,9099.0
2018-07-17,8018.0
