Date,Value
2011-08-03,33470.0
2011-08-04,34298.0
2011-08-05,34052.0
2011-08-08,33081.0
2011-08-09,32231.0
2011-08-10,32234.0
2011-08-11,33136.0
2011-08-12,31971.0
2011-08-15,33571.0
2011-08-16,34056.0
2011-08-17,33981.0
2011-08-18,32962.0
2011-08-19,29863.0
2011-08-22,28066.0
2011-08-23,27991.0
2011-08-24,27942.0
2011-08-25,27844.0
2011-08-26,27844.0
2011-08-29,27819.0
2011-08-30,27819.0
2011-08-31,27043.0
2011-09-01,27043.0
2011-09-02,27592.0
2011-09-05,27467.0
2011-09-06,27467.0
2011-09-07,26462.0
2011-09-08,26262.0
2011-09-09,26137.0
2011-09-13,26737.0
2011-09-14,27910.0
2011-09-15,31388.0
2011-09-16,31312.0
2011-09-19,31262.0
2011-09-20,30010.0
2011-09-21,29073.0
2011-09-22,28448.0
2011-09-23,27050.0
2011-09-26,24933.0
2011-09-27,23834.0
2011-09-28,23809.0
2011-09-29,23189.0
2011-09-30,22294.0
2011-10-10,22391.0
2011-10-11,23876.0
2011-10-12,23775.0
2011-10-13,23675.0
2011-10-14,24371.0
2011-10-17,25678.0
2011-10-18,28792.0
2011-10-19,28292.0
2011-10-20,24413.0
2011-10-21,19402.0
2011-10-24,13892.0
2011-10-25,13568.0
2011-10-26,13568.0
2011-10-27,11717.0
2011-10-28,11717.0
2011-10-31,11567.0
2011-11-01,11468.0
2011-11-02,11418.0
2011-11-03,11393.0
2011-11-04,11393.0
2011-11-07,10794.0
2011-11-08,10993.0
2011-11-09,10693.0
2011-11-10,10693.0
2011-11-11,10994.0
2011-11-14,10994.0
2011-11-15,13239.0
2011-11-16,16393.0
2011-11-17,16393.0
2011-11-18,11904.0
2011-11-21,8230.0
2011-11-22,7828.0
2011-11-23,7677.0
2011-11-24,7603.0
2011-11-25,7603.0
2011-11-28,7228.0
2011-11-29,7228.0
2011-11-30,7228.0
2011-12-01,7228.0
2011-12-02,7228.0
2011-12-05,7228.0
2011-12-06,7304.0
2011-12-07,7053.0
2011-12-08,7003.0
2011-12-09,7003.0
2011-12-12,7503.0
2011-12-13,7952.0
2011-12-14,8804.0
2011-12-15,13773.0
2011-12-16,16078.0
2011-12-19,16078.0
2011-12-20,10311.0
2011-12-21,10136.0
2011-12-22,11003.0
2011-12-23,11178.0
2011-12-26,12248.0
2011-12-27,12248.0
2011-12-28,12248.0
2011-12-29,12248.0
2011-12-30,12349.0
2012-01-04,17847.0
2012-01-05,18672.0
2012-01-06,18801.0
2012-01-09,18901.0
2012-01-10,19905.0
2012-01-11,23202.0
2012-01-12,32517.0
2012-01-13,42180.0
2012-01-16,46185.0
2012-01-17,48534.0
2012-01-18,49836.0
2012-01-19,53160.0
2012-01-20,54388.0
2012-01-30,54489.0
2012-01-31,56092.0
2012-02-01,57494.0
2012-02-02,59518.0
2012-02-03,70516.0
2012-02-06,71693.0
2012-02-07,72191.0
2012-02-08,73091.0
2012-02-09,78492.0
2012-02-10,79816.0
2012-02-13,82988.0
2012-02-14,88710.0
2012-02-15,93450.0
2012-02-16,102230.0
2012-02-17,100828.0
2012-02-20,97974.0
2012-02-21,95826.0
2012-02-22,95575.0
2012-02-23,95625.0
2012-02-24,97351.0
2012-02-27,97149.0
2012-02-28,97598.0
2012-02-29,97798.0
2012-03-01,98174.0
2012-03-02,99700.0
2012-03-05,99625.0
2012-03-06,99227.0
2012-03-07,100176.0
2012-03-08,99873.0
2012-03-09,100023.0
2012-03-12,99477.0
2012-03-13,99576.0
2012-03-14,101726.0
2012-03-15,107271.0
2012-03-16,109111.0
2012-03-19,108962.0
2012-03-20,105487.0
2012-03-21,104887.0
2012-03-22,104863.0
2012-03-23,104487.0
2012-03-26,104185.0
2012-03-27,103459.0
2012-03-28,103809.0
2012-03-29,104158.0
2012-03-30,103882.0
2012-04-05,103930.0
2012-04-06,103104.0
2012-04-09,102454.0
2012-04-10,101755.0
2012-04-11,100303.0
2012-04-12,96504.0
2012-04-13,96647.0
2012-04-16,96733.0
2012-04-17,106471.0
2012-04-18,105072.0
2012-04-19,101647.0
2012-04-20,98992.0
2012-04-23,97835.0
2012-04-24,94834.0
2012-04-25,92911.0
2012-04-26,91557.0
2012-04-27,90632.0
2012-05-02,89531.0
2012-05-03,88383.0
2012-05-04,86809.0
2012-05-07,84214.0
2012-05-08,81991.0
2012-05-09,81037.0
2012-05-10,78938.0
2012-05-11,76964.0
2012-05-14,75917.0
2012-05-15,72545.0
2012-05-16,72516.0
2012-05-17,72012.0
2012-05-18,66964.0
2012-05-21,56387.0
2012-05-22,50734.0
2012-05-23,49181.0
2012-05-24,45509.0
2012-05-25,43958.0
2012-05-28,42034.0
2012-05-29,41884.0
2012-05-30,41684.0
2012-05-31,41259.0
2012-06-01,39534.0
2012-06-04,37033.0
