Date,Value
2010-04-22,391478.0
2010-04-23,390905.0
2010-04-26,390959.0
2010-04-27,390959.0
2010-04-28,390687.0
2010-04-29,390739.0
2010-04-30,388960.0
2010-05-04,392672.0
2010-05-05,392324.0
2010-05-06,390980.0
2010-05-07,390206.0
2010-05-10,389853.0
2010-05-11,391212.0
2010-05-12,401706.0
2010-05-13,402279.0
2010-05-14,413386.0
2010-05-17,425664.0
2010-05-18,422087.0
2010-05-19,420141.0
2010-05-20,416803.0
2010-05-21,412894.0
2010-05-24,409482.0
2010-05-25,412888.0
2010-05-26,411736.0
2010-05-27,410095.0
2010-05-28,409050.0
2010-05-31,408424.0
2010-06-01,407379.0
2010-06-02,407359.0
2010-06-03,405620.0
2010-06-04,404305.0
2010-06-07,401791.0
2010-06-08,398734.0
2010-06-09,395305.0
2010-06-10,395119.0
2010-06-11,393548.0
2010-06-17,415081.0
2010-06-18,421299.0
2010-06-21,420057.0
2010-06-22,416596.0
2010-06-23,411665.0
2010-06-24,410150.0
2010-06-25,409379.0
2010-06-28,405790.0
2010-06-29,405316.0
2010-06-30,403755.0
2010-07-01,403608.0
2010-07-02,401009.0
2010-07-05,397070.0
2010-07-06,394576.0
2010-07-07,392829.0
2010-07-08,390910.0
2010-07-09,388664.0
2010-07-12,387586.0
2010-07-13,386314.0
2010-07-14,383698.0
2010-07-15,380407.0
2010-07-16,377857.0
2010-07-19,374834.0
2010-07-20,372113.0
2010-07-21,370518.0
2010-07-22,368876.0
2010-07-23,367953.0
2010-07-26,365981.0
2010-07-27,365009.0
2010-07-28,364239.0
2010-07-29,365391.0
2010-07-30,364125.0
2010-08-02,361757.0
2010-08-03,361333.0
2010-08-04,360935.0
2010-08-05,360190.0
2010-08-06,359992.0
2010-08-09,363383.0
2010-08-10,364409.0
2010-08-11,362274.0
2010-08-12,361999.0
2010-08-13,364477.0
2010-08-16,363783.0
2010-08-17,363063.0
2010-08-18,357838.0
2010-08-19,356242.0
2010-08-20,354853.0
2010-08-23,353192.0
2010-08-24,352820.0
2010-08-25,352348.0
2010-08-26,354073.0
2010-08-27,352956.0
2010-08-30,353799.0
2010-08-31,354048.0
2010-09-01,354024.0
2010-09-02,353876.0
2010-09-03,353876.0
2010-09-06,343943.0
2010-09-07,344117.0
2010-09-08,344216.0
2010-09-09,344490.0
2010-09-10,345284.0
2010-09-13,358085.0
2010-09-14,358658.0
2010-09-15,363393.0
2010-09-16,367268.0
2010-09-17,367168.0
2010-09-20,362782.0
2010-09-21,360576.0
2010-09-27,356800.0
2010-09-28,355982.0
2010-09-29,353944.0
2010-09-30,353624.0
2010-10-08,353277.0
2010-10-11,353650.0
2010-10-12,353502.0
2010-10-13,359094.0
2010-10-14,359046.0
2010-10-15,359227.0
2010-10-18,365636.0
2010-10-19,365613.0
2010-10-20,364019.0
2010-10-21,362455.0
2010-10-22,362377.0
2010-10-25,361155.0
2010-10-26,360981.0
2010-10-27,361116.0
2010-10-28,360520.0
2010-10-29,359729.0
2010-11-01,360078.0
2010-11-02,359632.0
2010-11-03,359357.0
2010-11-04,358986.0
2010-11-05,359089.0
2010-11-08,359284.0
2010-11-09,358466.0
2010-11-10,358243.0
2010-11-11,371196.0
2010-11-12,369678.0
2010-11-15,370135.0
2010-11-16,367153.0
2010-11-17,364150.0
2010-11-18,355620.0
2010-11-19,349702.0
2010-11-22,343117.0
2010-11-23,338969.0
2010-11-24,334987.0
2010-11-25,331488.0
2010-11-26,329393.0
2010-11-29,324619.0
2010-11-30,321864.0
2010-12-01,321092.0
2010-12-02,318431.0
